Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,AirTemp,TGBT,T1,T2,T3,T4,T5,T6,T7
2018-10-15 08:00:00+00:00,309.69,550.12,118.95,18.76,33.65,5.57,4.41,1.27,3.87,2.63,2.76,8.10
2018-10-15 09:00:00+00:00,422.90,739.19,94.78,20.59,33.95,5.46,4.86,1.32,3.61,2.66,3.29,7.54
2018-10-15 10:00:00+00:00,483.17,741.15,102.02,22.03,32.69,4.79,4.78,1.45,2.66,3.16,3.05,7.64
2018-10-15 11:00:00+00:00,512.87,721.40,121.53,23.34,34.47,5.10,4.50,1.79,3.79,3.56,2.59,8.01
2018-10-15 12:00:00+00:00,451.15,607.41,131.11,24.29,35.37,5.78,4.26,1.77,3.98,3.63,2.96,7.87
2018-10-15 13:00:00+00:00,374.64,498.91,138.87,24.66,35.68,5.70,4.36,1.65,4.30,3.54,3.23,7.69
2018-10-15 14:00:00+00:00,295.48,355.52,162.47,24.98,37.06,5.83,5.16,2.17,4.29,3.87,2.51,7.91
2018-10-15 15:00:00+00:00,207.91,416.17,111.35,25.03,34.50,5.88,4.37,1.21,4.23,3.48,2.41,7.70
2018-10-15 16:00:00+00:00,59.45,171.30,38.60,24.27,30.92,3.87,3.60,1.03,4.35,3.20,2.57,7.23
2018-10-15 17:00:00+00:00,-0.19,-0.78,-0.16,22.84,23.60,2.43,2.61,0.90,1.76,3.09,1.43,6.61
2018-10-15 18:00:00+00:00,-1.38,-0.62,-1.39,21.73,19.62,1.81,2.32,0.80,0.83,1.68,1.22,6.35
2018-10-15 19:00:00+00:00,-1.18,-0.64,-1.17,20.05,18.61,1.77,2.32,0.76,0.62,1.65,1.10,5.82
2018-10-15 20:00:00+00:00,-0.95,-0.37,-0.99,19.68,17.55,1.43,2.23,0.80,0.61,1.65,1.06,5.28
2018-10-15 21:00:00+00:00,-0.65,-0.39,-0.65,19.21,17.58,1.36,2.20,0.57,0.60,2.11,1.09,5.11
2018-10-15 22:00:00+00:00,-0.91,-0.49,-0.93,18.43,18.25,1.36,2.23,0.56,0.62,2.53,1.08,5.37
2018-10-15 23:00:00+00:00,-0.67,-0.29,-0.69,18.39,17.40,1.35,2.25,0.56,0.62,1.82,1.07,5.24
2018-10-16 00:00:00+00:00,-0.75,-0.40,-0.77,18.15,17.58,1.43,2.27,0.56,0.59,1.76,1.08,5.33
2018-10-16 01:00:00+00:00,-0.54,-0.24,-0.57,17.94,17.61,1.53,2.30,0.62,0.62,1.76,1.07,5.23
2018-10-16 02:00:00+00:00,-0.51,-0.28,-0.54,17.35,17.80,1.52,2.31,0.64,0.62,1.87,1.09,5.25
2018-10-16 03:00:00+00:00,-0.52,-0.27,-0.56,17.23,20.62,1.51,2.38,0.58,0.75,1.87,1.31,7.69
2018-10-16 04:00:00+00:00,-0.72,-0.42,-0.74,17.08,19.66,1.41,2.43,0.56,1.12,1.89,1.13,6.69
2018-10-16 05:00:00+00:00,-0.76,-0.52,-0.77,16.85,20.23,1.66,3.38,0.80,0.78,2.46,1.26,5.20
2018-10-16 06:00:00+00:00,24.81,107.43,15.40,16.60,24.10,2.60,3.39,1.11,1.44,2.87,1.71,6.48
2018-10-16 07:00:00+00:00,145.93,491.08,48.03,18.02,30.69,4.70,4.22,0.58,2.70,3.98,2.59,7.20
2018-10-16 08:00:00+00:00,291.17,652.88,74.93,19.80,37.43,4.98,4.83,1.29,3.51,4.69,3.40,9.73
2018-10-16 09:00:00+00:00,398.42,687.66,96.10,21.07,37.37,5.45,4.93,1.25,3.47,4.77,3.82,8.51
2018-10-16 10:00:00+00:00,469.16,734.90,95.29,21.96,36.90,4.65,4.64,1.83,3.35,4.60,3.78,8.92
2018-10-16 11:00:00+00:00,522.12,807.43,90.52,22.71,34.91,5.41,4.55,1.92,3.26,4.52,1.97,8.11
2018-10-16 12:00:00+00:00,493.48,769.15,97.51,23.57,35.75,5.49,5.05,1.53,3.34,5.14,2.69,7.15
2018-10-16 13:00:00+00:00,388.86,563.00,126.59,23.97,34.42,5.48,4.37,0.98,3.36,5.07,2.72,7.17
2018-10-16 14:00:00+00:00,255.05,420.37,105.53,23.73,35.20,5.54,4.18,0.94,3.04,4.66,3.40,8.31
2018-10-16 15:00:00+00:00,152.23,288.95,84.00,23.21,33.33,4.98,3.81,1.04,3.16,4.69,3.31,7.18
2018-10-16 16:00:00+00:00,59.88,175.24,39.20,22.59,28.50,4.30,3.15,0.81,2.30,3.21,3.03,6.70
2018-10-16 17:00:00+00:00,-0.37,-0.80,-0.39,20.88,22.84,3.01,2.54,0.62,1.59,1.65,2.18,6.64
2018-10-16 18:00:00+00:00,-1.15,-0.73,-1.13,19.52,18.79,2.25,2.24,0.51,0.83,1.56,1.31,5.66
2018-10-16 19:00:00+00:00,-1.10,-0.65,-1.09,18.12,19.69,2.41,2.65,0.66,0.62,1.64,1.25,5.92
2018-10-16 20:00:00+00:00,-1.06,-0.63,-1.07,17.22,18.57,2.39,2.29,0.50,0.60,1.79,1.23,5.29
2018-10-16 21:00:00+00:00,-1.03,-0.63,-1.06,16.51,18.58,2.41,2.28,0.50,0.61,2.13,1.23,4.97
2018-10-16 22:00:00+00:00,-1.02,-0.69,-1.03,16.05,18.23,2.43,2.29,0.49,0.62,1.63,1.23,5.12
2018-10-16 23:00:00+00:00,-0.90,-0.66,-0.91,15.21,18.20,2.45,2.36,0.51,0.59,1.63,1.24,5.09
2018-10-17 00:00:00+00:00,-0.87,-0.57,-0.91,14.69,18.78,2.45,2.41,0.64,0.61,1.74,1.22,5.30
2018-10-17 01:00:00+00:00,-0.88,-0.56,-0.91,14.08,18.32,2.36,2.42,0.50,0.62,1.87,1.23,4.93
2018-10-17 02:00:00+00:00,-0.90,-0.54,-0.93,13.74,18.58,2.31,2.53,0.55,0.62,1.91,1.22,5.12
2018-10-17 03:00:00+00:00,-0.81,-0.55,-0.87,13.47,21.50,2.60,2.57,0.95,0.65,1.98,1.31,7.05
2018-10-17 04:00:00+00:00,-0.79,-0.51,-0.81,13.03,21.84,2.45,3.10,0.67,0.74,2.13,1.46,6.88
2018-10-17 05:00:00+00:00,-0.46,-0.25,-0.51,13.04,23.02,2.54,2.92,0.20,1.79,4.09,1.42,5.71
2018-10-17 06:00:00+00:00,8.73,1.15,8.57,13.33,28.73,3.10,3.11,0.46,2.81,4.50,1.74,8.55
2018-10-17 07:00:00+00:00,110.75,248.49,54.24,13.51,35.51,4.17,4.28,1.34,3.56,4.41,2.37,10.61
2018-10-17 08:00:00+00:00,188.53,160.28,142.80,15.46,38.50,4.74,4.45,1.30,3.96,6.24,3.53,9.32
2018-10-17 09:00:00+00:00,181.50,1.44,180.30,16.43,38.72,5.03,4.93,1.38,4.20,6.18,3.76,8.16
2018-10-17 10:00:00+00:00,270.66,10.40,262.74,17.56,36.16,4.53,4.84,1.95,2.74,5.68,3.29,8.14
2018-10-17 11:00:00+00:00,302.33,25.33,285.35,18.51,35.30,5.14,4.18,2.06,3.29,5.43,2.82,7.50
2018-10-17 12:00:00+00:00,274.64,12.01,265.83,18.86,37.69,5.49,4.54,1.90,3.89,5.82,2.79,8.12
2018-10-17 13:00:00+00:00,319.11,241.99,211.60,19.65,38.62,5.36,4.81,1.78,4.13,6.23,3.02,7.97
2018-10-17 14:00:00+00:00,244.56,374.57,110.54,19.73,38.08,5.74,4.49,1.69,3.94,5.97,2.87,8.22
2018-10-17 15:00:00+00:00,166.29,355.73,85.15,19.51,37.79,5.42,4.04,1.43,4.40,6.14,2.99,8.31
2018-10-17 16:00:00+00:00,50.87,117.67,36.06,19.02,33.58,4.15,3.53,1.00,3.63,5.86,2.86,7.74
2018-10-17 17:00:00+00:00,-0.14,-0.50,-0.26,17.85,25.07,2.62,2.80,1.02,2.27,4.08,1.34,6.24
2018-10-17 18:00:00+00:00,-1.01,-0.41,-1.13,17.28,21.32,2.05,2.37,0.95,0.97,3.18,0.99,6.25
2018-10-17 19:00:00+00:00,-0.99,-0.39,-1.11,16.82,19.16,1.41,2.22,0.66,0.68,2.88,1.11,5.74
2018-10-17 20:00:00+00:00,-1.04,-0.31,-1.13,16.52,18.43,1.27,2.19,0.60,0.60,2.74,0.97,5.56
2018-10-17 21:00:00+00:00,-0.98,-0.28,-1.09,16.16,17.43,1.27,2.19,0.57,0.59,2.32,1.06,4.98
2018-10-17 22:00:00+00:00,-0.94,-0.34,-1.07,15.68,17.60,1.27,2.25,0.54,0.62,2.31,0.98,5.17
2018-10-17 23:00:00+00:00,-0.98,-0.36,-1.11,14.88,18.71,1.27,2.33,0.44,0.64,3.26,0.97,5.29
2018-10-18 00:00:00+00:00,-1.01,-0.34,-1.14,14.49,18.94,1.28,2.33,0.43,0.65,3.64,0.98,5.20
2018-10-18 01:00:00+00:00,-0.96,-0.35,-1.08,13.61,18.44,1.28,2.42,0.44,0.74,3.00,0.98,5.14
2018-10-18 02:00:00+00:00,-0.97,-0.33,-1.10,13.01,18.46,1.37,2.62,0.54,0.83,2.64,0.98,5.05
2018-10-18 03:00:00+00:00,-1.00,-0.28,-1.14,12.74,22.46,1.72,2.68,0.89,0.94,2.75,1.16,7.91
2018-10-18 04:00:00+00:00,-1.02,-0.27,-1.16,12.84,21.12,1.64,2.56,0.30,0.99,3.00,1.11,7.10
2018-10-18 05:00:00+00:00,-0.95,-0.26,-1.09,12.84,23.27,1.57,2.59,0.14,1.59,4.58,2.97,5.40
2018-10-18 06:00:00+00:00,18.16,28.27,15.66,12.73,28.97,2.63,3.19,0.14,2.38,4.72,2.48,8.96
2018-10-18 07:00:00+00:00,114.32,196.77,75.63,13.26,34.09,3.39,4.25,0.51,3.46,5.73,1.88,10.11
2018-10-18 08:00:00+00:00,251.21,405.29,120.09,14.41,39.32,4.33,4.56,1.48,3.59,6.36,2.68,11.48
2018-10-18 09:00:00+00:00,376.77,554.58,138.41,15.80,39.45,7.23,4.67,1.42,3.01,5.63,3.22,9.33
2018-10-18 10:00:00+00:00,460.06,637.72,142.90,17.60,35.25,5.18,5.63,1.39,2.07,4.50,2.49,8.92
2018-10-18 11:00:00+00:00,487.08,643.85,149.83,18.58,33.20,4.79,3.88,1.27,3.14,4.22,2.28,8.64
2018-10-18 12:00:00+00:00,469.67,655.30,137.86,19.03,33.82,4.76,4.38,1.70,3.00,4.68,2.87,7.27
2018-10-18 13:00:00+00:00,406.55,622.99,128.26,18.99,33.59,5.17,4.48,1.60,3.09,4.52,2.43,7.09
2018-10-18 14:00:00+00:00,281.01,456.76,121.56,17.65,32.49,4.92,4.75,1.43,2.97,3.39,2.28,7.68
2018-10-18 15:00:00+00:00,145.89,302.82,78.74,17.00,32.26,5.39,4.61,0.88,3.20,3.43,2.33,7.36
2018-10-18 16:00:00+00:00,32.32,63.82,24.41,16.20,26.66,3.80,3.78,0.50,2.71,2.10,2.42,6.50
2018-10-18 17:00:00+00:00,-0.61,-0.35,-0.73,15.51,21.09,2.84,2.55,0.48,1.08,2.04,1.68,5.81
2018-10-18 18:00:00+00:00,-1.13,-0.33,-1.24,15.12,18.12,1.65,2.25,0.51,0.45,2.11,1.45,5.20
2018-10-18 19:00:00+00:00,-1.09,-0.34,-1.16,14.73,19.36,1.69,2.22,0.61,0.42,3.36,1.45,5.14
2018-10-18 20:00:00+00:00,-1.05,-0.31,-1.14,14.25,19.71,1.56,2.22,0.50,0.45,3.74,1.44,5.29
2018-10-18 21:00:00+00:00,-0.98,-0.34,-1.10,13.57,19.58,1.39,2.18,0.48,0.51,3.97,1.44,5.13
2018-10-18 22:00:00+00:00,-0.95,-0.35,-1.06,12.75,19.87,1.44,2.20,0.48,0.57,4.08,1.45,5.19
2018-10-18 23:00:00+00:00,-0.94,-0.36,-1.05,12.14,19.85,1.57,2.23,0.61,0.70,3.55,1.54,5.15
2018-10-19 00:00:00+00:00,-0.93,-0.33,-1.04,11.69,18.93,1.58,2.19,0.50,0.79,2.78,1.61,5.04
2018-10-19 01:00:00+00:00,-0.87,-0.38,-1.01,11.17,19.43,1.59,2.40,0.49,1.00,3.04,1.45,5.03
2018-10-19 02:00:00+00:00,-0.90,-0.35,-1.02,10.88,19.42,1.57,2.27,0.54,0.92,3.13,1.45,5.08
2018-10-19 03:00:00+00:00,-0.93,-0.32,-1.04,10.76,23.41,1.58,2.76,1.82,0.96,3.20,1.55,7.06
2018-10-19 04:00:00+00:00,-0.88,-0.37,-1.02,10.58,21.98,1.67,3.12,1.23,1.06,3.56,0.85,6.08
2018-10-19 05:00:00+00:00,-0.79,-0.34,-0.94,10.17,24.17,1.65,2.82,1.35,1.35,4.59,1.01,7.06
2018-10-19 06:00:00+00:00,16.76,5.60,15.41,9.99,36.41,4.45,3.83,1.29,3.11,4.75,1.15,13.33
2018-10-19 07:00:00+00:00,112.49,124.88,83.44,10.30,38.45,3.99,5.22,1.64,3.85,5.36,2.21,11.15
2018-10-19 08:00:00+00:00,254.41,287.59,158.62,11.48,43.89,5.87,5.05,2.34,4.37,6.78,2.81,11.55
2018-10-19 09:00:00+00:00,377.82,521.33,155.51,13.30,42.85,7.65,5.47,2.16,4.05,6.31,2.97,9.00
2018-10-19 10:00:00+00:00,459.47,606.44,159.00,14.70,37.76,3.92,5.03,2.24,3.76,5.67,2.39,9.58
2018-10-19 11:00:00+00:00,493.24,668.79,145.60,15.99,36.41,3.88,4.44,2.58,3.89,5.43,1.82,9.37
2018-10-19 12:00:00+00:00,467.51,634.75,148.80,16.89,35.80,4.16,4.94,2.78,4.06,5.30,2.76,6.56
2018-10-19 13:00:00+00:00,397.55,606.17,130.22,17.56,34.67,5.10,4.82,2.25,2.67,4.69,2.88,7.07
2018-10-19 14:00:00+00:00,285.30,519.26,107.85,17.45,34.69,4.42,4.90,2.25,3.16,4.32,2.88,7.67
2018-10-19 15:00:00+00:00,147.78,351.29,71.79,17.01,32.30,4.42,4.54,2.04,3.12,3.73,2.47,6.87
2018-10-19 16:00:00+00:00,31.11,69.07,22.44,15.92,28.26,2.95,4.00,1.78,2.21,3.36,2.39,6.72
2018-10-19 17:00:00+00:00,-0.66,-0.47,-0.79,14.80,22.87,2.23,2.76,1.62,1.24,3.35,1.33,5.72
2018-10-19 18:00:00+00:00,-1.01,-0.40,-1.13,14.16,21.89,2.23,2.72,1.45,0.74,3.59,1.13,5.46
2018-10-19 19:00:00+00:00,-1.08,-0.36,-1.18,13.84,20.44,1.82,2.63,1.46,0.51,3.09,1.07,5.34
2018-10-19 20:00:00+00:00,-1.05,-0.38,-1.14,13.52,20.22,1.82,2.64,1.28,0.60,3.02,1.07,5.25
2018-10-19 21:00:00+00:00,-1.04,-0.37,-1.15,12.98,19.46,1.83,2.61,1.32,0.80,2.19,1.06,5.13
2018-10-19 22:00:00+00:00,-1.00,-0.38,-1.12,12.27,19.73,1.82,2.65,1.49,0.88,2.38,1.07,4.96
2018-10-19 23:00:00+00:00,-0.94,-0.42,-1.05,11.31,20.04,1.64,2.66,1.43,0.99,2.59,1.06,5.17
2018-10-20 00:00:00+00:00,-0.95,-0.38,-1.07,10.88,20.33,1.64,2.86,1.47,1.12,2.79,1.06,4.91
2018-10-20 01:00:00+00:00,-0.95,-0.39,-1.04,10.27,20.40,1.65,2.68,1.49,1.22,2.90,1.07,5.08
2018-10-20 02:00:00+00:00,-0.93,-0.39,-1.05,9.72,20.89,1.63,2.68,1.48,1.28,3.15,1.07,5.23
2018-10-20 03:00:00+00:00,-0.98,-0.36,-1.09,9.59,20.63,1.63,2.66,1.49,1.40,3.11,1.06,4.89
2018-10-20 04:00:00+00:00,-0.99,-0.38,-1.11,9.41,21.23,1.63,2.67,1.54,1.48,3.53,1.06,4.87
2018-10-20 05:00:00+00:00,-0.95,-0.39,-1.04,8.87,23.16,1.63,2.65,1.46,1.76,5.24,1.06,5.01
2018-10-20 06:00:00+00:00,17.41,49.46,13.49,8.45,23.34,1.63,2.64,1.47,1.65,5.84,1.06,4.71
2018-10-20 07:00:00+00:00,125.94,333.74,64.40,9.07,24.23,2.03,2.69,1.48,1.72,5.61,1.22,5.12
2018-10-20 08:00:00+00:00,275.74,582.08,92.58,10.81,23.70,1.90,2.80,1.57,1.76,5.09,1.05,4.95
2018-10-20 09:00:00+00:00,407.74,745.60,96.11,12.80,23.34,2.02,2.99,1.46,1.77,4.63,1.06,4.88
2018-10-20 10:00:00+00:00,497.91,794.68,112.17,14.21,22.97,1.96,2.74,1.47,1.75,4.30,1.08,5.05
2018-10-20 11:00:00+00:00,515.02,737.54,136.49,15.34,23.40,1.69,3.28,1.45,1.77,4.08,1.09,5.36
2018-10-20 12:00:00+00:00,488.60,686.94,146.94,15.95,23.88,1.68,3.00,1.61,1.55,4.05,1.32,6.02
2018-10-20 13:00:00+00:00,409.46,595.78,148.85,16.03,23.18,1.67,2.79,1.51,1.57,3.89,1.33,5.72
2018-10-20 14:00:00+00:00,275.26,537.11,94.74,16.16,20.58,1.63,2.69,1.46,1.37,2.92,1.05,4.79
2018-10-20 15:00:00+00:00,165.46,532.45,54.30,15.87,21.50,1.63,2.70,1.56,1.35,3.34,1.25,5.04
2018-10-20 16:00:00+00:00,35.13,110.23,19.18,14.78,20.55,1.64,2.66,1.47,1.40,2.87,1.14,4.79
2018-10-20 17:00:00+00:00,-0.79,-0.67,-0.88,13.26,20.85,1.65,2.67,1.45,1.41,2.80,1.06,5.32
2018-10-20 18:00:00+00:00,-1.16,-0.60,-1.25,12.31,21.09,1.64,2.92,1.47,1.49,2.93,1.15,5.11
2018-10-20 19:00:00+00:00,-1.13,-0.44,-1.24,11.81,20.61,1.64,2.64,1.46,1.56,3.05,1.06,4.81
2018-10-20 20:00:00+00:00,-1.14,-0.41,-1.23,11.61,21.34,1.65,2.67,1.57,1.59,3.14,1.06,5.22
2018-10-20 21:00:00+00:00,-1.17,-0.42,-1.26,11.18,22.23,1.64,2.65,1.46,1.70,4.48,1.06,4.88
2018-10-20 22:00:00+00:00,-1.10,-0.41,-1.23,10.55,22.10,1.64,2.66,1.46,1.92,4.14,1.06,4.84
2018-10-20 23:00:00+00:00,-1.07,-0.50,-1.15,9.91,21.63,1.64,2.68,1.46,1.82,3.47,1.22,4.93
2018-10-21 00:00:00+00:00,-1.04,-0.46,-1.10,9.22,21.39,1.64,2.65,1.49,1.91,3.50,1.05,4.82
2018-10-21 01:00:00+00:00,-1.06,-0.51,-1.11,8.83,22.32,1.65,2.94,1.56,1.98,3.72,1.06,5.07
2018-10-21 02:00:00+00:00,-1.04,-0.43,-1.10,8.26,21.75,1.66,2.63,1.46,2.03,3.78,1.06,4.81
2018-10-21 03:00:00+00:00,-1.02,-0.54,-1.04,7.58,22.02,1.66,2.64,1.44,2.11,4.02,1.06,4.76
2018-10-21 04:00:00+00:00,-1.00,-0.44,-1.04,7.37,22.39,1.65,2.63,1.46,2.21,4.29,1.05,4.74
2018-10-21 05:00:00+00:00,-0.96,-0.44,-0.99,7.21,24.47,1.66,2.64,1.46,2.24,6.24,1.06,4.85
2018-10-21 06:00:00+00:00,16.65,14.40,12.38,6.71,24.86,1.65,2.66,1.58,2.48,6.30,1.06,4.77
2018-10-21 07:00:00+00:00,129.99,387.84,51.73,8.00,24.61,1.65,2.63,1.46,2.30,6.22,1.21,4.75
2018-10-21 08:00:00+00:00,275.93,656.21,73.71,10.00,24.72,1.65,2.91,1.45,2.32,6.04,1.06,4.87
2018-10-21 09:00:00+00:00,394.75,755.69,83.17,12.49,24.02,1.65,2.61,1.44,2.36,5.45,1.06,4.91
2018-10-21 10:00:00+00:00,478.09,820.73,84.26,14.28,23.55,1.65,2.67,1.46,2.32,4.94,1.05,4.87
2018-10-21 11:00:00+00:00,504.27,809.98,94.38,15.95,23.24,1.65,2.66,1.58,2.33,4.50,1.06,4.88
2018-10-21 12:00:00+00:00,472.10,752.03,104.26,16.61,23.50,1.65,2.69,1.27,2.17,4.66,1.11,5.25
2018-10-21 13:00:00+00:00,407.94,749.98,86.48,17.24,22.27,1.65,2.68,0.59,2.03,4.17,1.22,5.29
2018-10-21 14:00:00+00:00,289.86,654.24,73.61,17.39,23.04,1.80,3.46,0.95,2.22,3.19,1.25,5.54
2018-10-21 15:00:00+00:00,157.78,551.64,46.12,16.85,23.10,1.74,3.61,0.64,1.93,3.67,1.38,5.40
2018-10-21 16:00:00+00:00,31.41,114.58,15.09,15.89,22.47,1.85,3.13,0.99,1.93,3.56,1.34,5.09
2018-10-21 17:00:00+00:00,-0.92,-0.54,-1.03,14.57,21.57,1.85,2.58,0.89,1.89,3.78,1.05,5.00
2018-10-21 18:00:00+00:00,-1.01,-0.45,-1.12,13.76,21.63,1.85,2.60,0.90,1.94,3.84,1.05,4.91
2018-10-21 19:00:00+00:00,-1.06,-0.38,-1.18,13.54,21.44,1.85,2.61,0.92,1.90,3.80,1.07,4.82
2018-10-21 20:00:00+00:00,-0.97,-0.40,-1.08,13.03,21.15,1.85,2.60,0.69,1.93,3.88,1.04,4.64
2018-10-21 21:00:00+00:00,-0.87,-0.52,-0.94,12.43,21.13,1.85,2.58,0.72,1.94,3.90,1.12,4.56
2018-10-21 22:00:00+00:00,-0.92,-0.39,-1.01,11.91,21.03,1.86,2.59,0.49,2.00,4.08,1.16,4.45
2018-10-21 23:00:00+00:00,-0.43,-0.23,-0.51,11.85,21.56,1.84,2.57,0.60,2.20,3.97,1.05,4.81
2018-10-22 00:00:00+00:00,-0.86,-0.50,-0.95,11.34,21.29,1.74,2.86,0.50,2.05,4.15,1.05,4.52
2018-10-22 01:00:00+00:00,-0.81,-0.45,-0.92,10.70,20.86,1.66,2.58,0.50,2.10,4.18,1.06,4.42
2018-10-22 02:00:00+00:00,-0.88,-0.39,-0.99,10.40,21.77,1.65,2.60,0.79,2.11,4.32,1.04,4.90
2018-10-22 03:00:00+00:00,-0.85,-0.33,-0.96,10.63,27.27,1.84,3.11,1.79,2.20,4.27,1.27,8.34
2018-10-22 04:00:00+00:00,-0.85,-0.33,-0.98,10.25,25.61,1.75,3.08,1.85,2.35,4.20,1.25,6.64
2018-10-22 05:00:00+00:00,-0.60,-0.26,-0.72,10.36,28.85,2.79,4.34,1.37,2.24,5.38,1.32,6.97
2018-10-22 06:00:00+00:00,9.97,0.55,9.80,10.36,66.91,12.92,9.70,1.88,2.90,5.30,1.75,27.06
2018-10-22 07:00:00+00:00,29.03,0.19,28.79,11.26,64.58,13.17,8.97,2.17,4.16,5.23,2.81,22.54
2018-10-22 08:00:00+00:00,20.30,0.00,20.04,12.38,53.27,8.33,7.34,2.40,3.67,5.79,3.82,16.23
2018-10-22 09:00:00+00:00,41.00,0.02,40.52,12.81,55.70,9.32,8.39,2.36,3.71,6.09,4.50,15.40
2018-10-22 10:00:00+00:00,47.34,0.14,46.68,12.85,52.11,9.34,7.76,2.59,2.71,5.82,3.58,14.53
2018-10-22 11:00:00+00:00,65.26,0.26,64.52,12.93,48.65,8.68,6.60,2.79,2.46,5.92,3.64,13.01
2018-10-22 12:00:00+00:00,67.81,0.21,67.09,13.23,50.71,10.20,6.98,2.37,3.13,6.32,4.06,11.79
2018-10-22 13:00:00+00:00,104.23,0.30,103.44,13.38,46.87,8.11,6.85,2.51,2.85,6.54,4.12,10.15
2018-10-22 14:00:00+00:00,66.83,0.14,66.34,13.37,41.98,7.28,5.46,2.61,3.03,4.87,3.93,9.27
2018-10-22 15:00:00+00:00,36.13,-0.01,35.87,13.29,46.25,7.58,5.51,2.54,2.60,5.75,3.91,12.92
2018-10-22 16:00:00+00:00,17.74,18.16,15.72,12.91,41.90,7.29,5.26,2.18,1.87,4.77,3.43,11.87
2018-10-22 17:00:00+00:00,-0.95,-0.42,-1.12,12.20,34.86,4.22,4.66,1.72,1.10,3.09,2.22,12.84
2018-10-22 18:00:00+00:00,-1.14,-0.41,-1.27,11.55,24.35,3.34,3.58,1.52,1.03,2.75,1.80,5.53
2018-10-22 19:00:00+00:00,-1.12,-0.40,-1.28,11.04,23.17,2.77,3.10,1.52,1.31,2.70,1.77,5.24
2018-10-22 20:00:00+00:00,-1.13,-0.39,-1.27,10.43,23.03,2.71,3.11,1.65,1.06,2.77,1.76,5.35
2018-10-22 21:00:00+00:00,-1.12,-0.40,-1.25,9.76,22.39,2.70,3.10,1.54,1.11,2.72,1.76,4.86
2018-10-22 22:00:00+00:00,-1.10,-0.37,-1.24,9.45,22.37,2.69,3.13,1.52,1.22,2.76,1.77,4.61
2018-10-22 23:00:00+00:00,-1.00,-0.52,-1.06,8.54,22.89,2.73,3.28,1.53,1.32,2.89,1.74,4.82
2018-10-23 00:00:00+00:00,-1.03,-0.47,-1.12,7.40,23.14,2.70,3.38,1.52,1.44,3.12,1.72,4.71
2018-10-23 01:00:00+00:00,-0.99,-0.47,-1.07,6.78,23.61,2.70,3.42,1.62,1.60,3.19,1.71,4.72
2018-10-23 02:00:00+00:00,-1.04,-0.50,-1.11,6.28,24.77,2.70,3.44,1.58,1.71,3.53,1.72,5.47
2018-10-23 03:00:00+00:00,-0.97,-0.61,-1.01,5.58,27.26,2.68,3.42,1.64,1.84,3.69,1.95,7.45
2018-10-23 04:00:00+00:00,-0.95,-0.56,-0.99,5.34,26.03,2.67,3.39,1.52,1.96,4.38,1.80,5.72
2018-10-23 05:00:00+00:00,-0.80,-0.47,-0.84,5.09,30.09,2.78,3.89,2.25,2.16,6.45,1.90,6.04
2018-10-23 06:00:00+00:00,22.44,81.66,16.92,5.10,72.80,10.49,8.68,2.00,2.96,6.06,1.97,35.13
2018-10-23 07:00:00+00:00,107.90,112.08,89.01,6.44,58.80,6.94,7.28,2.63,3.24,5.75,1.93,25.77
2018-10-23 08:00:00+00:00,224.09,251.27,143.87,8.16,58.38,7.25,7.51,2.78,2.93,5.14,3.34,23.95
2018-10-23 09:00:00+00:00,381.38,571.85,148.08,10.56,53.72,7.43,6.82,3.05,2.26,5.06,3.15,20.56
2018-10-23 10:00:00+00:00,444.77,658.13,131.71,12.59,47.35,6.23,6.49,2.95,1.64,5.01,2.23,17.43
2018-10-23 11:00:00+00:00,398.93,365.37,213.22,14.05,45.40,6.28,6.48,3.24,1.96,5.21,2.15,14.76
2018-10-23 12:00:00+00:00,427.37,536.49,167.06,15.04,44.03,6.09,5.21,3.85,2.17,5.75,2.60,12.97
2018-10-23 13:00:00+00:00,377.15,611.19,119.19,16.23,37.82,4.40,6.23,2.74,1.98,4.86,2.82,9.28
2018-10-23 14:00:00+00:00,271.43,509.79,103.96,16.69,34.98,4.09,5.25,2.73,1.89,4.15,2.87,8.61
2018-10-23 15:00:00+00:00,135.00,302.85,70.73,16.31,32.29,4.06,4.87,2.78,1.87,4.03,2.84,6.58
2018-10-23 16:00:00+00:00,17.90,22.94,15.00,14.70,30.93,3.50,4.02,2.53,1.36,4.63,2.79,7.02
2018-10-23 17:00:00+00:00,-1.07,-0.67,-1.14,13.38,30.17,3.44,3.70,1.95,1.26,3.23,1.59,10.12
2018-10-23 18:00:00+00:00,-0.97,-0.60,-1.03,12.45,23.75,2.83,2.63,1.70,1.23,3.38,1.50,5.81
2018-10-23 19:00:00+00:00,-0.93,-0.52,-0.99,11.89,22.66,2.71,2.59,1.78,1.17,3.30,1.33,5.09
2018-10-23 20:00:00+00:00,-0.80,-0.54,-0.83,11.38,21.92,2.62,2.60,1.65,1.17,3.14,1.27,4.79
2018-10-23 21:00:00+00:00,-0.81,-0.54,-0.89,10.96,21.90,2.52,2.59,1.67,1.33,3.05,1.27,4.87
2018-10-23 22:00:00+00:00,-0.82,-0.57,-0.91,10.44,21.81,2.53,2.65,1.66,1.18,3.18,1.28,4.81
2018-10-23 23:00:00+00:00,-0.84,-0.54,-0.93,10.06,22.48,2.51,2.81,1.71,1.17,3.33,1.40,4.97
2018-10-24 00:00:00+00:00,-0.85,-0.43,-0.94,10.38,22.34,2.50,2.97,1.68,1.20,3.32,1.27,4.84
